key,ra,dec,name,host,confirmed_real,confirmed_galaxy,rhalf,rhalf_em,rhalf_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,ref_structure,distance_modulus,distance_modulus_em,distance_modulus_ep,ref_distance,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,ref_vlos,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,ref_structure_king,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,ref_structure_sersic,age,age_em,age_ep,ref_age,metallicity_isochrone,metallicity_isochrone_em,metallicity_isochrone_ep,ref_metallicity_isochrone,flux_HI,flux_HI_em,flux_HI_ep,flux_HI_ul,ref_flux_HI,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,metallicity_photometric_sigma,metallicity_photometric_sigma_em,metallicity_photometric_sigma_ep,metallicity_photometric_sigma_ul,ref_metallicity_photometric,M_V,M_V_em,M_V_ep,mass_stellar,distance,distance_em,distance_ep,ll,bb,sg_xx,sg_yy,sg_zz,distance_gc,distance_m31,distance_lg,distance_host,mass_HI,mass_HI_ul,metallicity,metallicity_em,metallicity_ep,metallicity_type,velocity_gsr,velocity_lg,mass_dynamical_wolf,mass_dynamical_wolf_em,mass_dynamical_wolf_ep,mass_dynamical_wolf_ul,rhalf_physical,rhalf_physical_em,rhalf_physical_ep,rhalf_sph_physical,rhalf_sph_physical_em,rhalf_sph_physical_ep,surface_brightness_rhalf,distance_measurement_method
lmc_gc-sl_639,84.91514,-69.19778,SL 639,lmc,1,,0.214,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,18.5,,,Baumgardt2021MNRAS.505.5957B,10.445,,,Baumgardt2020PASA...37...46B,251.72,1.36,1.36,,,,,Baumgardt2018MNRAS.478.1520B,1.82,0.02,0.02,0.66,0.03,0.03,Vasiliev2021MNRAS.505.5978V,,,,,,,,,,,,,,,,,,,,,,,0.02,,,Baumgardt2018MNRAS.478.1520B,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-8.06,,,5.46,50.12,0.0,0.0,279.5669908,-31.5766674,-33.74,-23.2,-28.9,49.62,804.61,417.49,1.97,,,-0.4,,,isochrone,43.15,-3.53,,,,,3.12,,,3.12,,,17.99,
lmc_gc-sl_663,85.61749999999999,-65.36394444444444,SL 663,lmc,1,,0.4412,0.047,0.0563,,,,,,,,Mackey2003MNRAS.338..120M,18.32,0.03,0.03,Correnti2014ApJ...793..121C,,,,,301.1,1.2,1.4,,,,,Song2021MNRAS.504.4160S,,,,,,,,-0.51,,,0.11,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,3.15,0.4,0.4,Correnti2014ApJ...793..121C,,,,,,,,,,,,,,,,,,,,,,46.13,0.0,0.0,275.0545106,-31.6307525,-29.04,-21.14,-28.95,46.24,801.12,413.88,5.2,,,-0.51,,,spectroscopic,89.69,44.43,,,,,5.91,0.68,0.69,5.91,0.68,0.69,,
lmc_gc-ymca-0053,66.716,-67.2567,YMCA-0053,lmc,0,,0.24,0.12,0.12,,,,,,,,Gatto2024A&A...690A.164G,18.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,Gatto2024A&A...690A.164G,,,,,,,,,,,,,,,,,,,,,,49.59,,,279.3970463,-38.5697063,-30.56,-28.1,-27.11,49.22,799.59,412.61,4.2,,,,,,,,,,,,,3.47,1.61,1.7,3.47,1.61,1.7,,host
lmc_gc-ymca-0066,96.2493,-66.5821,YMCA-0066,lmc,0,,0.12,0.02,0.02,,,,,,,,Gatto2024A&A...690A.164G,18.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,Gatto2024A&A...690A.164G,,,,,,,,,,,,,,,,,,,,,,49.59,,,276.5466766,-27.3317386,-33.34,-19.46,-31.13,49.43,806.12,418.91,6.1,,,,,,,,,,,,,1.73,0.28,0.29,1.73,0.28,0.29,,host
lmc_gc-ymca-0067,97.0305,-67.2605,YMCA-0067,lmc,0,,0.18,0.07,0.07,,,,,,,,Gatto2024A&A...690A.164G,18.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,Gatto2024A&A...690A.164G,,,,,,,,,,,,,,,,,,,,,,49.59,,,277.3404495,-27.095776,-33.8,-19.32,-30.71,49.33,806.49,419.26,6.07,,,,,,,,,,,,,2.58,0.98,1.0,2.58,0.98,1.0,,host
lmc_gc-ymca-0071,98.019,-70.5724,YMCA-0071,lmc,0,,0.11,0.02,0.02,,,,,,,,Gatto2024A&A...690A.164G,18.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,Gatto2024A&A...690A.164G,,,,,,,,,,,,,,,,,,,,,,49.59,,,281.0813739,-27.0649522,-35.6,-19.55,-28.46,48.86,807.47,420.21,5.83,,,,,,,,,,,,,1.58,0.28,0.29,1.58,0.28,0.29,,host
ngc_0147_gc-hodge_1,8.300833333333333,48.50897222222222,NGC 147-Hodge I,ngc_0147,1,,,,,,,,,,,,,24.33,,,,16.86,0.03,0.03,Veljanoski2013MNRAS.435.3654V,-107.0,30.0,30.0,,,,,Sharina2009A&A...497...65S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,0.4,0.4,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-7.47,0.03,0.03,5.22,734.51,,,119.8176535,-14.252483,678.76,-203.37,193.48,738.46,106.46,353.27,0.03,,,-1.3,0.4,0.4,isochrone,91.39,171.09,,,,,,,,,,,,host
ngc_0147_gc-hodge_2,8.306666666666667,48.48019444444444,NGC 147-Hodge II,ngc_0147,1,,,,,,,,,,,,,24.33,,,,17.53,0.03,0.03,Veljanoski2013MNRAS.435.3654V,207.0,1.0,1.0,2.5,,,,Larsen2018A&A...613A..56L,,,,,,,,-1.441,0.029,0.029,,,,,Larsen2022A&A...660A..88L,,,,,,,,,,,,,,,9.0,3.0,3.0,Sharina2009A&A...497...65S,-1.7,0.4,0.4,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-6.8,0.03,0.03,4.95,734.51,,,119.8194657,-14.2814661,678.68,-203.72,193.39,738.46,106.11,353.21,0.36,,,-1.44,0.03,0.03,spectroscopic,405.36,485.07,-inf,,,,,,,,,,,host
ngc_0147_gc-hodge_3,8.313333333333333,48.45641666666667,NGC 147-Hodge III,ngc_0147,1,,,,,,,,,,,,,24.33,,,,16.05,0.02,0.02,Veljanoski2013MNRAS.435.3654V,-197.0,1.0,1.0,6.6,,,,Larsen2018A&A...613A..56L,,,,,,,,-2.363,0.024,0.024,,,,,Larsen2022A&A...660A..88L,,,,,,,,,,,,,,,,,,,-2.1,0.3,0.3,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-8.28,0.02,0.02,5.55,734.51,,,119.8222275,-14.3055027,678.62,-204.01,193.31,738.46,105.82,353.17,0.67,,,-2.36,0.02,0.02,spectroscopic,1.33,81.04,-inf,,,,,,,,,,,host
ngc_0147_gc-hodge_4,8.3125,48.536,NGC 147-Hodge IV,ngc_0147,1,,,,,,,,,,,,,24.33,,,,18.48,0.03,0.03,Veljanoski2013MNRAS.435.3654V,-235.0,35.0,35.0,,,,,Sharina2009A&A...497...65S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,0.4,0.4,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-5.85,0.03,0.03,4.57,734.51,,,119.8276367,-14.2260903,678.88,-203.03,193.43,738.46,106.75,353.31,0.38,,,-0.7,0.4,0.4,isochrone,-36.6,43.09,,,,,,,,,,,,host
ngc_0147_gc-pa-n147-1,8.147083333333331,48.330000000000005,NGC 147-PA-N147-1,ngc_0147,1,,,,,,,,,,,,,24.33,,,,16.49,0.01,0.01,Veljanoski2013MNRAS.435.3654V,-221.0,1.0,1.0,6.1,,,,Larsen2018A&A...613A..56L,,,,,,,,-2.216,0.023,0.023,,,,,Larsen2022A&A...660A..88L,,,,,,,,,,,,,,,,,,,-2.0,0.3,0.3,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-7.84,0.01,0.01,5.37,734.51,,,119.6989102,-14.4233859,677.8,-205.62,194.48,738.45,104.67,353.0,2.62,,,-2.22,0.02,0.02,spectroscopic,-22.51,57.23,-inf,,,,,,,,,,,host
ngc_0147_gc-pa-n147-2,8.430416666666666,48.645833333333336,NGC 147-PA-N147-2,ngc_0147,1,,,,,,,,,,,,,24.33,,,,16.87,0.01,0.01,Veljanoski2013MNRAS.435.3654V,-221.0,1.0,1.0,6.1,,,,Larsen2018A&A...613A..56L,,,,,,,,-1.919,0.017,0.017,,,,,Larsen2022A&A...660A..88L,,,,,,,,,,,,,,,,,,,-1.9,0.3,0.3,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-7.46,0.01,0.01,5.22,734.51,,,119.9160085,-14.1221429,679.52,-201.64,192.63,738.48,107.83,353.48,2.09,,,-1.92,0.02,0.02,spectroscopic,-22.7,56.97,-inf,,,,,,,,,,,host
ngc_0147_gc-pa-n147-3,8.541666666666666,49.04416666666666,NGC 147-PA-N147-3,ngc_0147,1,,,,,,,,,,,,,24.33,,,,17.38,0.01,0.01,Veljanoski2013MNRAS.435.3654V,-133.0,24.0,24.0,,,,,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.95,0.01,0.01,5.01,734.51,,,120.0199509,-13.729904,681.06,-196.7,192.3,738.5,112.37,354.18,7.18,,,,,,,65.46,145.03,,,,,,,,,,,,host
ngc_0147_gc-sd05,8.095416666666667,48.430277777777775,NGC 147-GC-SD5,ngc_0147,1,,,,,,,,,,,,,24.33,,,,17.6,0.01,0.01,Veljanoski2013MNRAS.435.3654V,187.0,15.0,15.0,,,,,Sharina2009A&A...497...65S,,,,,,,,-1.7,0.2,0.2,,,,,Sharina2009A&A...497...65S,,,,,,,,,,,,,,,10.0,2.0,2.0,Sharina2009A&A...497...65S,-2.2,0.3,0.3,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-6.73,0.01,0.01,4.93,734.51,,,119.6714435,-14.320793,678.0,-204.4,195.05,738.44,105.95,353.19,1.99,,,-1.7,0.2,0.2,spectroscopic,385.65,465.39,,,,,,,,,,,,host
ngc_0147_gc-sd07,8.0925,48.524166666666666,NGC 147-GC-SD7,ngc_0147,1,,,,,,,,,,,,,24.33,,,,16.47,0.01,0.01,Veljanoski2013MNRAS.435.3654V,-197.0,1.0,1.0,5.3,,,,Larsen2018A&A...613A..56L,,,,,,,,-1.887,0.017,0.017,,,,,Larsen2022A&A...660A..88L,,,,,,,,,,,,,,,8.0,2.0,2.0,Sharina2009A&A...497...65S,-1.8,0.3,0.3,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-7.86,0.01,0.01,5.38,734.51,,,119.6768456,-14.2270303,678.31,-203.24,195.2,738.45,107.05,353.36,1.76,,,-1.89,0.02,0.02,spectroscopic,1.74,81.45,-inf,,,,,,,,,,,host
ngc_0147_gc-sd10,8.196666666666665,48.53630555555555,NGC 147-GC-SD10,ngc_0147,1,,,,,,,,,,,,,24.33,,,,19.32,0.01,0.01,Veljanoski2013MNRAS.435.3654V,-180.0,30.0,30.0,,,,,Sharina2009A&A...497...65S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,0.4,0.4,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-5.01,0.01,0.01,4.24,734.51,,,119.748751,-14.220132,678.6,-203.06,194.37,738.45,106.98,353.35,0.94,,,-1.9,0.4,0.4,isochrone,18.58,98.29,,,,,,,,,,,,host
ngc_0185_gc_PA-N185,9.578333333333331,48.367777777777775,NGC 185-PA-N185,ngc_0185,1,,,,,,,,,,,,,24.06,,,,18.41,0.01,0.01,Veljanoski2013MNRAS.435.3654V,-254.0,15.0,15.0,,,,,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,0.4,0.4,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-5.65,0.01,0.01,4.49,648.63,,,120.6815842,-14.4466152,601.67,-180.69,161.47,652.69,155.26,267.93,1.28,,,-1.6,0.4,0.4,isochrone,-57.77,21.82,,,,,,,,,,,,host
ngc_0185_gc_fjj_1,9.677916666666665,48.31122222222222,NGC 185-FJJ I,ngc_0185,1,,,,,,,,,,,,,24.06,,,,17.7,0.03,0.03,Veljanoski2013MNRAS.435.3654V,-264.0,30.0,30.0,,,,,Sharina2006MNRAS.372.1259S,,,,,,,,-1.4,0.1,0.1,,,,,DaCosta1988ApJ...334..159D,,,,,,,,,,,,,,,9.0,4.0,4.0,Sharina2006MNRAS.372.1259S,-1.3,0.4,0.4,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-6.36,0.03,0.03,4.78,648.63,,,120.7468313,-14.5065244,601.71,-181.26,160.67,652.69,154.81,267.8,0.56,,,-1.4,0.1,0.1,spectroscopic,-67.99,11.61,,,,,,,,,,,,host
ngc_0185_gc_fjj_2,9.700416666666666,48.30441666666666,NGC 185-FJJ II,ngc_0185,1,,,,,,,,,,,,,24.06,,,,18.0,0.03,0.03,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,,,-1.2,0.25,0.25,,,,,DaCosta1988ApJ...334..159D,,,,,,,,,,,,,,,,,,,-1.4,0.4,0.4,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-6.06,0.03,0.03,4.66,648.63,,,120.7619123,-14.514082,601.74,-181.33,160.49,652.69,154.75,267.79,0.47,,,-1.2,0.25,0.25,spectroscopic,,,,,,,,,,,,,,host
ngc_0185_gc_fjj_3,9.765833333333333,48.332638888888894,NGC 185-FJJ III,ngc_0185,1,,,,,,,,,,,,,24.06,,,,15.99,0.17,0.17,Veljanoski2013MNRAS.435.3654V,-243.0,1.0,1.0,4.9,,,,Larsen2022A&A...660A..88L,,,,,,,,-1.78,0.02,0.02,,,,,Larsen2022A&A...660A..88L,,,,,,,,,,,,,,,10.0,2.0,2.0,Sharina2006MNRAS.372.1259S,-1.5,0.5,0.5,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-8.07,0.17,0.17,5.46,648.63,,,120.8082501,-14.4880763,601.95,-180.99,160.06,652.7,154.92,267.83,0.19,,,-1.78,0.02,0.02,spectroscopic,-47.11,32.47,-inf,,,,,,,,,,,host
ngc_0185_gc_fjj_4,9.800833333333333,48.38005555555556,NGC 185-FJJ IV,ngc_0185,1,,,,,,,,,,,,,24.06,,,,17.37,0.02,0.02,Veljanoski2013MNRAS.435.3654V,-157.0,30.0,30.0,,,,,Sharina2006MNRAS.372.1259S,,,,,,,,-2.5,0.25,0.25,,,,,DaCosta1988ApJ...334..159D,,,,,,,,,,,,,,,9.0,2.0,2.0,Sharina2006MNRAS.372.1259S,-2.1,0.3,0.3,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-6.69,0.02,0.02,4.91,648.63,,,120.8346549,-14.4418644,602.16,-180.46,159.88,652.7,155.23,267.93,0.67,,,-2.5,0.25,0.25,spectroscopic,38.88,118.45,,,,,,,,,,,,host
ngc_0185_gc_fjj_5,9.805833333333332,48.38469444444444,NGC 185-FJJ V,ngc_0185,1,,,,,,,,,,,,,24.06,,,,16.12,0.02,0.02,Veljanoski2013MNRAS.435.3654V,-173.0,1.0,1.0,6.0,,,,Larsen2022A&A...660A..88L,,,,,,,,-1.806,0.017,0.017,,,,,Larsen2022A&A...660A..88L,,,,,,,,,,,,,,,9.0,2.0,2.0,Sharina2006MNRAS.372.1259S,-1.8,0.3,0.3,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-7.94,0.02,0.02,5.41,648.63,,,120.8383146,-14.4373938,602.18,-180.41,159.85,652.7,155.26,267.93,0.73,,,-1.81,0.02,0.02,spectroscopic,22.87,102.44,-inf,,,,,,,,,,,host
ngc_0185_gc_fjj_7,9.826666666666664,48.38433333333333,NGC 185-FJJ VII,ngc_0185,1,,,,,,,,,,,,,24.06,,,,18.1,0.02,0.02,Veljanoski2013MNRAS.435.3654V,-217.0,30.0,30.0,,,,,Sharina2006MNRAS.372.1259S,,,,,,,,-0.8,0.2,0.2,,,,,Sharina2006MNRAS.372.1259S,,,,,,,,,,,,,,,5.0,2.0,2.0,Sharina2006MNRAS.372.1259S,-1.7,0.4,0.4,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-5.96,0.02,0.02,4.62,648.63,,,120.8525666,-14.4384296,602.23,-180.41,159.7,652.71,155.25,267.93,0.84,,,-0.8,0.2,0.2,spectroscopic,-21.16,58.41,,,,,,,,,,,,host
ngc_0185_gc_fjj_8,9.84875,48.312527777777774,NGC 185-FJJ VIII,ngc_0185,1,,,,,,,,,,,,,24.06,,,,17.04,0.01,0.01,Veljanoski2013MNRAS.435.3654V,-188.0,1.0,1.0,4.6,,,,Larsen2022A&A...660A..88L,,,,,,,,-1.775,0.017,0.017,,,,,Larsen2022A&A...660A..88L,,,,,,,,,,,,,,,8.0,4.0,4.0,Sharina2006MNRAS.372.1259S,-1.9,0.3,0.3,Veljanoski2013MNRAS.435.3654V,,,,,,,,,,,,,,-7.02,0.01,0.01,5.04,648.63,,,120.8641132,-14.5108619,602.07,-181.18,159.43,652.71,154.74,267.78,0.85,,,-1.78,0.02,0.02,spectroscopic,7.74,87.32,-inf,,,,,,,,,,,host
ngc_0205_hubble_1,10.127916666666666,41.61547777777778,NGC 205-Hubble I,ngc_0205,1,,,,,,,,,,,,,24.61,,,,16.91,,,Battistini1987A&AS...67..447B,-302.0,1.0,1.0,6.8,,,,Larsen2022A&A...660A..88L,,,,,,,,-1.41,0.012,0.012,,,,,Larsen2022A&A...660A..88L,,,,,,,,,,,,,,,7.0,2.0,2.0,Sharina2006MNRAS.372.1259S,,,,,,,,,,,,,,,,,,-7.7,,,5.31,835.6,,,120.7416717,-21.2097988,746.42,-325.01,188.29,839.5,59.85,447.54,1.1,,,-1.41,0.01,0.01,spectroscopic,-114.17,-33.93,-inf,,,,,,,,,,,host
ngc_0205_hubble_2,10.13283333333333,41.65472222222222,NGC 205-Hubble II,ngc_0205,1,,,,,,,,,,,,,24.61,,,,16.73,,,Battistini1987A&AS...67..447B,-241.0,1.0,1.0,7.8,,,,Larsen2022A&A...660A..88L,,,,,,,,-1.348,0.011,0.011,,,,,Larsen2022A&A...660A..88L,,,,,,,,,,,,,,,10.0,2.0,2.0,Sharina2006MNRAS.372.1259S,,,,,,,,,,,,,,,,,,-7.88,,,5.39,835.6,,,120.7475217,-21.1707619,746.64,-324.48,188.33,839.51,59.89,447.54,0.63,,,-1.35,0.01,0.01,spectroscopic,-53.13,27.11,-inf,,,,,,,,,,,host
ngc_0205_hubble_3,10.231390994284771,41.69060072976839,NGC 205-Hubble III,ngc_0205,1,,,,,,,,,,,,,24.61,,,,,,,,345.0,9.0,9.0,,,,,DaCosta1988ApJ...334..159D,,,,,,,,-1.05,0.1,0.1,,,,,DaCosta1988ApJ...334..159D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.6,,,120.8280959,-21.1382008,747.12,-323.93,187.38,839.52,59.85,447.54,1.5,,,-1.05,0.1,0.1,spectroscopic,532.74,612.97,,,,,,,,,,,,host
ngc_0205_hubble_4,10.10206759447569,41.67292997416157,NGC 205-Hubble IV,ngc_0205,1,,,,,,,,,,,,,24.61,,,,18.52,,,Battistini1987A&AS...67..447B,-302.0,1.0,1.0,6.8,,,,Larsen2022A&A...660A..88L,,,,,,,,-1.6,0.15,0.15,,,,,DaCosta1988ApJ...334..159D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.09,,,4.67,835.6,,,120.7237931,-21.1515239,746.65,-324.26,188.69,839.5,59.95,447.54,0.22,,,-1.6,0.15,0.15,spectroscopic,-114.05,-33.8,-inf,,,,,,,,,,,host
ngc_0205_hubble_5,10.085341154800346,41.68044370746426,NGC 205-Hubble V,ngc_0205,1,,,,,,,,,,,,,24.61,,,,16.73,,,Battistini1987A&AS...67..447B,-302.0,1.0,1.0,6.8,,,,Larsen2022A&A...660A..88L,,,,,,,,-1.41,0.012,0.012,,,,,DaCosta1988ApJ...334..159D,,,,,,,,,,,,,,,1.2,0.6,0.6,Sharina2006MNRAS.372.1259S,,,,,,,,,,,,,,,,,,-7.88,,,5.39,835.6,,,120.7107831,-21.1434428,746.64,-324.17,188.89,839.5,59.97,447.54,0.13,,,-1.41,0.01,0.01,spectroscopic,-114.01,-33.76,-inf,,,,,,,,,,,host
ngc_0205_hubble_6,10.109223224561104,41.70153517987457,NGC 205-Hubble VI,ngc_0205,1,,,,,,,,,,,,,24.61,,,,17.86,,,Battistini1987A&AS...67..447B,-302.0,1.0,1.0,6.8,,,,Larsen2022A&A...660A..88L,,,,,,,,-1.3,0.1,0.1,,,,,DaCosta1988ApJ...334..159D,,,,,,,,,,,,,,,4.0,2.0,2.0,Sharina2006MNRAS.372.1259S,,,,,,,,,,,,,,,,,,-6.75,,,4.93,835.6,,,120.7309223,-21.1231937,746.82,-323.87,188.69,839.5,59.98,447.54,0.28,,,-1.3,0.1,0.1,spectroscopic,-114.03,-33.78,-inf,,,,,,,,,,,host
ngc_0205_hubble_7,10.106732269657154,41.71487055249769,NGC 205-Hubble VII,ngc_0205,1,,,,,,,,,,,,,24.61,,,,18.04,,,Battistini1987A&AS...67..447B,-166.0,12.0,12.0,,,,,DaCosta1988ApJ...334..159D,,,,,,,,-1.4,0.1,0.1,,,,,DaCosta1988ApJ...334..159D,,,,,,,,,,,,,,,11.0,2.0,2.0,Sharina2006MNRAS.372.1259S,,,,,,,,,,,,,,,,,,-6.57,,,4.86,835.6,,,120.7295856,-21.1097872,746.88,-323.69,188.74,839.51,60.0,447.55,0.44,,,-1.4,0.1,0.1,spectroscopic,22.0,102.24,,,,,,,,,,,,host
ngc_0205_hubble_8,9.980416666666667,41.79611111111111,NGC 205-Hubble VIII,ngc_0205,1,,,,,,,,,,,,,24.61,,,,16.61,,,Battistini1987A&AS...67..447B,-302.0,1.0,1.0,6.8,,,,Larsen2022A&A...660A..88L,,,,,,,,-1.9,0.15,0.15,,,,,DaCosta1988ApJ...334..159D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,,,5.43,835.6,,,120.6327955,-21.0242208,746.93,-322.69,190.25,839.5,60.28,447.56,2.02,,,-1.9,0.15,0.15,spectroscopic,-113.67,-33.41,-inf,,,,,,,,,,,host
ngc_0205_m31c-55,10.231390994284771,41.69060072976839,NGC 205-M31C-55,ngc_0205,1,,,,,,,,,,,,,24.61,,,,,,,,-146.0,26.0,26.0,,,,,DaCosta1988ApJ...334..159D,,,,,,,,-0.7,0.1,0.1,,,,,DaCosta1988ApJ...334..159D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.6,,,120.8280959,-21.1382008,747.12,-323.93,187.38,839.52,59.85,447.54,1.5,,,-0.7,0.1,0.1,spectroscopic,41.74,121.97,,,,,,,,,,,,host
ngc_0205_nsc,10.092083333333331,41.68530555555555,NGC 205-NSC,ngc_0205,1,,0.0158,0.0003,0.0003,,,,,,,,Butler2005AJ....129.2217B,24.61,,,,14.49,0.04,0.04,Butler2005AJ....129.2217B,345.0,9.0,9.0,,,,,DaCosta1988ApJ...334..159D,,,,,,,,-1.05,0.1,0.1,,,,,DaCosta1988ApJ...334..159D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.12,0.04,0.04,6.28,835.6,,,120.7164164,-21.1388184,746.68,-324.1,188.83,839.5,59.97,447.54,0.02,,,-1.05,0.1,0.1,spectroscopic,532.98,613.23,,,,,3.85,0.08,0.08,3.85,0.08,0.08,16.38,host
ngc_0247-sc1,11.71154,-20.65142,NGC 247-SC1,ngc_0247,1,,0.0114,0.0005,0.0005,54.0,,,0.21,0.02,0.02,,Romanowsky2023MNRAS.518.3164R,27.85,,,,18.45,0.02,0.02,Romanowsky2023MNRAS.518.3164R,112.0,5.0,5.0,,,,,Romanowsky2023MNRAS.518.3164R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316,,,Romanowsky2023MNRAS.518.3164R,-0.6,,,Romanowsky2023MNRAS.518.3164R,,,,,,,,,,,,,,-9.4,0.02,0.02,5.99,3715.35,,,113.4890551,-83.4388168,388.19,-3687.51,-235.49,3715.73,3419.32,3549.26,8.37,,,-0.6,,,isochrone,129.42,167.64,,,,,12.34,0.52,0.52,10.97,0.49,0.49,19.37,host
ngc_0300_gc-f25,13.065583,-38.1011,NGC 300-GCF25,ngc_0300,1,,0.0195,0.0025,0.0025,,,,0.071,0.005,0.005,,Fielder2025ApJ...982L..41F,26.6,,,,17.55,0.16,0.16,Fielder2025ApJ...982L..41F,190.0,8.0,8.0,,,,,Fielder2025ApJ...982L..41F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,Fielder2025ApJ...982L..41F,,,,,,,,,,-1.6,0.6,0.6,,,,,Fielder2025ApJ...982L..41F,-9.05,0.16,0.16,5.85,2089.3,,,302.0799163,-79.0257885,-383.65,-2027.08,-330.03,2088.49,2090.66,2053.62,24.26,,,-1.6,0.6,0.6,photometric,144.05,159.2,,,,,11.82,1.5,1.51,11.39,1.44,1.46,19.8,host
ngc_0300_gc-ksl2002_gc_02,13.649167,-37.718222,[KSL2002] GC 2,ngc_0300,1,,,,,,,,,,,,,26.6,,,,17.878,,,Kim2002JKAS...35....9K,59.0,21.0,21.0,,,,,Nantais2010AJ....139.1178N,,,,,,,,-1.03,0.29,0.29,,,,,Nantais2010AJ....139.1178N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.72,,,5.72,2089.3,,,299.537636,-79.3892042,-366.23,-2028.12,-343.16,2088.57,2085.78,2051.14,2.46,,,-1.03,0.29,0.29,spectroscopic,13.18,28.74,,,,,,,,,,,,host
ngc_0300_gc-ksl2002_gc_03,13.66675,-37.821806,[KSL2002] GC 3,ngc_0300,1,,,,,,,,,,,,,26.6,,,,19.571,,,Kim2002JKAS...35....9K,78.0,28.0,28.0,,,,,Nantais2010AJ....139.1178N,,,,,,,,-1.61,0.47,0.47,,,,,Nantais2010AJ....139.1178N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.03,,,5.04,2089.3,,,299.5002116,-79.2849215,-369.71,-2027.27,-344.46,2088.57,2087.17,2051.85,5.26,,,-1.61,0.47,0.47,spectroscopic,31.79,47.21,,,,,,,,,,,,host
